ID,HR,rMSSD,pNN50,SDNN,HF,LF,LFHF,Time
10_40_50_1,62.29772777,59.96488816,32.92682927,63.39712484,141.4794517,84.41860464,0.596684562,118.3635512
10_26_47_2,62.27862924,65.58762643,32.65306122,101.8080165,187.9707553,583.2089097,3.102657692,118.0140743
9_19_45_1,62.23848303,72.32611389,57.52212389,70.42915121,142.276838,629.4781888,4.4243195,118.7215246
10_9_50_2,62.22960752,73.91213385,62.26415094,57.15925452,506.657544,857.8729867,1.693200855,118.6470646
9_17_21_3,62.20945179,43.42126646,35.24590164,46.92776967,225.3143055,65.87502453,0.292369472,118.0133623
9_55_11_0,62.20383893,48.54708273,30,71.44894608,300.5104892,72.19049505,0.240226207,116.2995272
9_100_45_3,62.1477301,61.19992472,48.54368932,66.55614475,189.0143499,123.3063374,0.652364952,118.1973031
10_40_47_0,62.03080078,44.49938381,23.45679012,61.42053895,86.42749927,502.3043822,5.811858337,116.1601697
10_58_47_2,61.99790423,43.70566447,16.94915254,75.06169236,114.8869265,1285.901657,11.1927588,118.0012609
10_1_47_1,61.94605727,43.56436046,24.29906542,85.16887678,152.0668549,429.6170591,2.825185405,118.5220236
9_61_11_1,61.90118565,35.98297326,19.49152542,44.45436891,51.66680506,55.2097023,1.068572021,118.7441547
9_61_21_0,61.83732817,49.11557325,10.34482759,50.6639401,7.222320696,42.31567556,5.859013653,118.4685912
9_40_11_1,61.78682016,48.57622082,40.6504065,56.96037792,475.3095578,268.1331694,0.564123243,118.8589087
10_80_50_0,61.770426,70.80844924,58.24175824,85.112843,164.5728837,331.0399063,2.011509423,117.2949783
9_43_21_6,61.73481671,101.084235,64.1509434,83.85390523,1078.726801,177.0258083,0.164106248,118.037296
10_25_50_2,61.68087767,77.3034701,53.63636364,74.95641315,546.1155676,606.9662186,1.111424494,118.0244028
10_93_50_3,61.65834219,44.64326761,26.54867257,40.45244361,328.7982033,263.3791993,0.801036005,118.445323
9_32_45_1,61.64145389,27.80006649,8.333333333,38.03474303,55.9881313,260.8961974,4.659848282,118.1692392
10_4_50_1,61.64103678,60.66569489,57.39130435,50.5327168,378.7851916,129.3410652,0.341462834,118.6223761
10_114_47_0,61.62784706,55.03940837,44.26229508,73.07545437,387.7667232,332.821129,0.858302451,118.5535348
9_100_42_0,61.55739905,57.8085436,48.24561404,59.10950887,347.8778099,325.4238171,0.935454369,118.1757206
10_52_50_3,61.48349292,71.146731,61.47540984,58.67678185,812.7228,232.6634079,0.286276462,117.9324065
10_48_50_0,61.45456614,84.27957613,48.14814815,86.7779842,536.4665842,552.4832165,1.029855787,118.1406422
10_40_50_3,61.4364342,47.50428612,36.36363636,49.08101307,108.2897921,82.47270905,0.761592644,110.7731835
10_1_47_0,61.33858446,56.91536317,39.08045977,84.28150742,83.57761769,1914.11787,22.90227842,117.7096794
9_55_45_0,61.32851647,50.14596977,32.92682927,47.21884506,180.3842479,202.7659339,1.12407783,112.4589208
9_13_45_0,61.17814013,54.6875984,39.65517241,50.36201096,217.6064815,115.6925955,0.531659695,118.0493686
9_7_45_1,61.11398662,57.49012976,49.10714286,49.69481268,296.8351652,72.62586706,0.244667329,118.610434
9_61_11_2,60.93116657,39.34783497,16.66666667,48.44904715,119.8469158,187.8348927,1.567290167,118.2410441
10_9_47_1,60.82636042,86.39451159,51.40186916,99.59330479,327.1575491,329.6668608,1.007670041,118.6086899
10_48_50_1,60.81980764,76.22569202,56.25,58.66652438,649.8301976,1037.183262,1.596083508,118.7498205
10_40_50_2,60.73338868,38.18537557,26.76056338,27.29278367,133.8632959,73.05563846,0.545748093,116.7972849
9_11_42_0,60.56148866,57.52139656,45.19230769,56.14608005,292.6897767,380.4328746,1.299781902,118.1769117
10_43_50_2,60.38820964,99.73744015,61.53846154,80.55956343,715.47349,319.8054652,0.446984367,118.0772381
9_4_45_0,60.36375891,81.71145292,64.42307692,68.86018,443.6410167,522.5617645,1.177893262,118.5510461
9_100_45_1,60.33743382,57.61831392,45.19230769,58.78582446,275.9480285,528.4839329,1.915157487,118.6892062
9_100_45_2,60.24144309,71.7344279,56.52173913,65.44690414,531.8519474,91.93352691,0.172855486,117.2636909
9_43_45_0,60.02493792,78.50081427,55.88235294,83.41029788,340.774052,2269.977007,6.661237832,118.0692946
10_48_50_2,60.00530566,76.45217716,51.78571429,76.699255,662.0522285,292.7687704,0.442214009,117.9908443
9_17_45_1,59.92634327,63.5357845,47.89915966,80.41841823,239.2312972,78.87790396,0.329713983,118.7057246
9_61_45_3,59.89619191,61.25128654,24.79338843,87.90722446,262.0888208,825.5859253,3.150023426,118.6787719
9_61_21_2,59.89022527,58.95964948,12.60504202,79.91092071,294.9801796,1032.852797,3.501431175,118.5792719
9_61_21_4,59.88072596,47.63922739,17.5,62.70991417,129.6113179,92.66326147,0.714931867,118.7603858
10_48_50_4,59.77605731,81.35163779,53.93258427,81.81626847,698.9573368,415.1449933,0.593948974,118.420265
9_61_21_3,59.6397073,54.76275299,16.80672269,71.16493444,100.8121692,611.3995893,6.064739942,118.5993957
9_19_42_0,59.59488858,79.47843989,44.28571429,99.31719396,167.26733,1436.81381,8.589924947,118.0638532
9_17_45_2,59.5771074,69.62390096,59.3220339,75.28632738,459.0385633,511.8179203,1.114978046,117.9848396
9_52_45_0,59.55004881,62.21575222,43.68932039,59.71601948,341.3291216,33.12821729,0.097056522,116.2803181
9_17_45_0,59.49292234,60.9667649,41.73913043,85.75474575,219.7267882,185.575365,0.844573238,118.4153681
10_48_50_5,59.47443745,69.26207222,54.62962963,59.15146883,544.4755537,210.807504,0.387175333,118.0707365
9_61_11_3,59.47240477,48.285272,26.36363636,66.31790604,119.8606881,412.5293272,3.441740021,117.9794267
9_61_45_2,59.4133742,66.87493571,30,93.27299615,161.6598893,181.3718264,1.12193462,118.4674744
9_52_45_1,59.33944057,63.51497117,50,46.59472005,609.6556233,275.6274718,0.45210355,118.0111891
9_17_42_0,59.25741868,52.6050485,48.03921569,63.35182479,212.8172783,83.19113386,0.39090404,117.8686556
9_75_45_1,59.2273015,52.2368493,34.72222222,53.03775806,245.4753236,533.6490356,2.173941672,101.9014305
9_43_45_1,59.15164956,90.76106955,70.37037037,63.49980182,917.0077894,193.1317229,0.210610777,117.9087107
9_61_21_5,58.96999895,42.44289942,22.4137931,57.88093842,79.84138589,218.0929981,2.731578312,118.659767
9_52_42_0,58.96412447,71.5358265,47.61904762,50.70633409,423.2095909,82.78847255,0.195620502,117.9777759
10_48_50_3,58.80036079,73.15073913,53.57142857,69.82033423,227.8349986,383.7938352,1.684525369,117.5015043
10_37_47_1,58.72129363,107.3822883,68.75,110.3857751,1118.421769,1382.729859,1.236322376,115.7909548
10_32_47_0,58.65599841,38.91052529,20.96774194,51.37876953,41.22383724,39.50571077,0.958322015,118.332931
9_61_45_0,58.53787075,43.00783534,21.62162162,54.71174095,145.2480454,358.2563945,2.466514393,118.7894516
10_18_47_2,58.53724866,100.7315519,80,64.93919332,218.4074245,266.4039415,1.219756801,112.727674
9_101_42_0,58.46474336,57.0280223,29.88505747,81.4536553,122.9299291,106.5628482,0.866858453,118.0802141
9_101_45_1,58.38959941,49.18183453,20.6185567,84.78024068,379.0954915,1086.677835,2.866501605,118.4717268
9_61_42_0,58.36616578,56.50950909,25.2173913,89.56867886,127.0001716,279.7818481,2.203003701,118.3463621
9_4_42_0,58.35536314,76.60282264,58.75,81.65234857,227.4623839,207.1766028,0.910816985,118.042999
9_4_45_1,58.24481489,66.87230858,50,58.66068942,299.60619,334.5167728,1.116521567,106.4307154
9_61_45_1,57.74772742,42.33341009,21.92982456,49.43609327,86.19018683,86.38838293,1.00229952,118.3266094
9_75_45_0,57.7016858,52.39358823,40.42553191,40.09191289,988.2269344,2527.460828,2.557571283,117.992719
9_101_45_3,57.66450342,80.40902885,42.45283019,87.10142759,581.7500768,714.7802362,1.228672354,118.1396477
10_32_47_2,57.43456058,80.88953078,53.57142857,72.067334,99.52389148,1318.773086,13.25081913,118.1924288
9_84_21_3,57.29832143,79.89675713,100,56.49553876,32.78260642,17.04707939,0.520003784,101.4189461
9_101_45_5,57.25179794,42.57810162,23.89380531,58.34699408,127.3165859,145.8931593,1.14590851,118.0490807
10_32_50_0,56.90908502,58.40184812,35.48387097,70.99335631,115.6851474,364.7876036,3.153279498,118.4405853
9_101_45_4,56.7897805,33.96091652,17.89473684,47.8546314,101.7818804,140.4546979,1.379957782,118.6931128
9_78_11_2,56.55852054,62.44711536,43.75,57.13923869,406.8747546,128.0578099,0.314735206,118.372075
10_32_50_1,56.39793626,65.05769686,31.25,80.1177394,134.2372629,420.6534716,3.133656502,118.2398555
9_37_45_1,56.39048434,96.55110093,58.75,104.2169654,330.8812857,659.9119063,1.994406861,118.3506988
9_78_21_0,56.12520769,72.98263747,46.15384615,66.54961613,392.5414408,1098.56896,2.798606328,118.6897365
10_78_50_0,55.77922668,64.468954,46.66666667,82.71909086,327.2189532,980.0595162,2.995118427,118.101044
9_43_42_0,55.75556279,93.63633693,64.70588235,70.56040681,849.9514408,148.3960981,0.174593619,118.5557232
9_19_45_0,55.73534087,74.5415178,50,62.37262931,302.4338247,762.7548068,2.522055222,118.7015075
10_1_50_0,55.56476182,38.27679217,24,64.63025939,111.9221862,545.3771296,4.872824131,118.6489555
9_78_21_1,55.51244605,87.70330258,52.3255814,81.88305167,252.6088052,844.8502587,3.344500434,118.3102808
9_78_21_3,55.3353323,75.877992,56,69.22045132,457.641746,286.9701636,0.627062907,115.7938906
10_26_50_0,55.12678292,55.90314918,37.73584906,70.3805937,395.702235,350.2387261,0.885106767,118.077093
9_78_21_6,55.02429624,79.36936355,53.84615385,59.58584319,716.4366835,234.0594197,0.326699379,116.6326873
9_78_21_2,54.8231505,103.7627421,52.38095238,97.00608852,437.2892756,711.0587259,1.626060289,118.0606389
9_78_11_1,53.70823251,74.07222568,47.72727273,63.47087293,519.2288437,214.1502271,0.412439004,118.6017492
9_78_21_5,53.6959765,75.37565929,59.34065934,53.49103115,399.1419838,143.1240433,0.358579275,117.8010114
10_78_50_2,53.51859377,63.85840819,50,80.21519821,340.9842918,314.4700449,0.922242029,118.5519261
9_78_21_4,53.48128106,101.7032857,60.46511628,96.48515465,749.258673,158.9682093,0.212167326,117.9507965
9_78_11_0,53.08065062,66.21164053,47.61904762,56.10438072,225.1457448,505.5445971,2.245410401,118.5018909
10_19_50_0,52.03079156,59.92261453,46,55.40028711,103.8589178,256.2662696,2.467445983,116.2533475
10_19_50_1,51.70963992,46.31205423,28.84615385,49.2718694,39.32059817,137.5065563,3.497061661,117.3574632
